instant_x,dteday,season,yr,mnth,holiday,weekday,workingday,weathersit_x,temp_x,atemp_x,hum_x,windspeed_x,casual_x,registered_x,cnt_x,instant_y,hr,weathersit_y,temp_y,atemp_y,hum_y,windspeed_y,casual_y,registered_y,cnt_y
415,2012-02-19,1,1,2,0,0,0,2,0.28,0.265788,0.515833,0.253112,618,2071,2689,9832,14,2,0.32,0.3182,0.45,0.194,48,189,237
415,2012-02-19,1,1,2,0,0,0,2,0.28,0.265788,0.515833,0.253112,618,2071,2689,9833,15,2,0.3,0.2879,0.49,0.194,85,168,253
415,2012-02-19,1,1,2,0,0,0,2,0.28,0.265788,0.515833,0.253112,618,2071,2689,9834,16,2,0.32,0.303,0.45,0.2836,62,150,212
415,2012-02-19,1,1,2,0,0,0,2,0.28,0.265788,0.515833,0.253112,618,2071,2689,9835,17,2,0.3,0.2879,0.49,0.2537,22,135,157
415,2012-02-19,1,1,2,0,0,0,2,0.28,0.265788,0.515833,0.253112,618,2071,2689,9836,18,2,0.3,0.2727,0.49,0.3284,23,144,167
415,2012-02-19,1,1,2,0,0,0,2,0.28,0.265788,0.515833,0.253112,618,2071,2689,9837,19,2,0.3,0.2879,0.52,0.2537,18,101,119
415,2012-02-19,1,1,2,0,0,0,2,0.28,0.265788,0.515833,0.253112,618,2071,2689,9838,20,2,0.3,0.2879,0.52,0.2836,22,81,103
415,2012-02-19,1,1,2,0,0,0,2,0.28,0.265788,0.515833,0.253112,618,2071,2689,9839,21,3,0.26,0.2576,0.65,0.1642,3,33,36
415,2012-02-19,1,1,2,0,0,0,2,0.28,0.265788,0.515833,0.253112,618,2071,2689,9840,22,3,0.24,0.2576,0.75,0.0896,8,47,55
415,2012-02-19,1,1,2,0,0,0,2,0.28,0.265788,0.515833,0.253112,618,2071,2689,9841,23,2,0.22,0.2273,0.93,0.1642,5,30,35
416,2012-02-20,1,1,2,1,1,0,1,0.28,0.273391,0.507826,0.229083,502,2627,3129,9842,0,2,0.24,0.2576,0.87,0.0896,5,36,41
416,2012-02-20,1,1,2,1,1,0,1,0.28,0.273391,0.507826,0.229083,502,2627,3129,9843,1,2,0.24,0.2576,0.87,0.0896,3,12,15
416,2012-02-20,1,1,2,1,1,0,1,0.28,0.273391,0.507826,0.229083,502,2627,3129,9844,2,2,0.24,0.2576,0.87,0.0896,1,19,20
416,2012-02-20,1,1,2,1,1,0,1,0.28,0.273391,0.507826,0.229083,502,2627,3129,9845,3,2,0.24,0.2273,0.81,0.194,0,8,8
416,2012-02-20,1,1,2,1,1,0,1,0.28,0.273391,0.507826,0.229083,502,2627,3129,9846,5,2,0.24,0.2121,0.6,0.3582,0,6,6
416,2012-02-20,1,1,2,1,1,0,1,0.28,0.273391,0.507826,0.229083,502,2627,3129,9847,6,1,0.24,0.197,0.52,0.4179,1,9,10
416,2012-02-20,1,1,2,1,1,0,1,0.28,0.273391,0.507826,0.229083,502,2627,3129,9848,7,2,0.22,0.197,0.55,0.3284,2,42,44
416,2012-02-20,1,1,2,1,1,0,1,0.28,0.273391,0.507826,0.229083,502,2627,3129,9849,8,1,0.2,0.1818,0.59,0.3582,9,111,120
416,2012-02-20,1,1,2,1,1,0,1,0.28,0.273391,0.507826,0.229083,502,2627,3129,9850,9,1,0.2,0.1818,0.59,0.3582,12,98,110
416,2012-02-20,1,1,2,1,1,0,1,0.28,0.273391,0.507826,0.229083,502,2627,3129,9851,10,1,0.22,0.197,0.55,0.4478,30,113,143
416,2012-02-20,1,1,2,1,1,0,1,0.28,0.273391,0.507826,0.229083,502,2627,3129,9852,11,1,0.26,0.2273,0.48,0.3582,45,163,208
416,2012-02-20,1,1,2,1,1,0,1,0.28,0.273391,0.507826,0.229083,502,2627,3129,9853,12,1,0.28,0.2727,0.45,0.2239,65,216,281
416,2012-02-20,1,1,2,1,1,0,1,0.28,0.273391,0.507826,0.229083,502,2627,3129,9854,13,1,0.3,0.2879,0.42,0.2836,66,246,312
416,2012-02-20,1,1,2,1,1,0,1,0.28,0.273391,0.507826,0.229083,502,2627,3129,9855,14,1,0.32,0.3182,0.36,0.194,57,206,263
416,2012-02-20,1,1,2,1,1,0,1,0.28,0.273391,0.507826,0.229083,502,2627,3129,9856,15,1,0.34,0.3182,0.34,0.2239,54,235,289
416,2012-02-20,1,1,2,1,1,0,1,0.28,0.273391,0.507826,0.229083,502,2627,3129,9857,16,1,0.36,0.3788,0.29,0.1045,64,216,280
416,2012-02-20,1,1,2,1,1,0,1,0.28,0.273391,0.507826,0.229083,502,2627,3129,9858,17,1,0.38,0.3939,0.27,0.2537,27,226,253
416,2012-02-20,1,1,2,1,1,0,1,0.28,0.273391,0.507826,0.229083,502,2627,3129,9859,18,1,0.34,0.3182,0.34,0.2239,27,215,242
416,2012-02-20,1,1,2,1,1,0,1,0.28,0.273391,0.507826,0.229083,502,2627,3129,9860,19,1,0.34,0.3182,0.34,0.2239,8,164,172
416,2012-02-20,1,1,2,1,1,0,1,0.28,0.273391,0.507826,0.229083,502,2627,3129,9861,20,1,0.34,0.3333,0.34,0.194,9,117,126
416,2012-02-20,1,1,2,1,1,0,1,0.28,0.273391,0.507826,0.229083,502,2627,3129,9862,21,1,0.3,0.303,0.39,0.1642,8,90,98
416,2012-02-20,1,1,2,1,1,0,1,0.28,0.273391,0.507826,0.229083,502,2627,3129,9863,22,1,0.3,0.3182,0.45,0.0896,9,53,62
416,2012-02-20,1,1,2,1,1,0,1,0.28,0.273391,0.507826,0.229083,502,2627,3129,9864,23,1,0.3,0.3333,0.39,0.0,0,26,26
417,2012-02-21,1,1,2,0,2,1,1,0.287826,0.295113,0.594348,0.205717,163,3614,3777,9865,0,1,0.26,0.303,0.65,0.0,1,11,12
417,2012-02-21,1,1,2,0,2,1,1,0.287826,0.295113,0.594348,0.205717,163,3614,3777,9866,1,1,0.26,0.303,0.56,0.0,0,7,7
417,2012-02-21,1,1,2,0,2,1,1,0.287826,0.295113,0.594348,0.205717,163,3614,3777,9867,2,1,0.24,0.2879,0.6,0.0,0,3,3
417,2012-02-21,1,1,2,0,2,1,1,0.287826,0.295113,0.594348,0.205717,163,3614,3777,9868,4,1,0.22,0.2727,0.64,0.0,0,2,2
417,2012-02-21,1,1,2,0,2,1,1,0.287826,0.295113,0.594348,0.205717,163,3614,3777,9869,5,1,0.2,0.2576,0.69,0.0,0,15,15
417,2012-02-21,1,1,2,0,2,1,1,0.287826,0.295113,0.594348,0.205717,163,3614,3777,9870,6,1,0.2,0.2576,0.75,0.0,3,83,86
417,2012-02-21,1,1,2,0,2,1,1,0.287826,0.295113,0.594348,0.205717,163,3614,3777,9871,7,1,0.22,0.2727,0.64,0.0,6,273,279
417,2012-02-21,1,1,2,0,2,1,1,0.287826,0.295113,0.594348,0.205717,163,3614,3777,9872,8,1,0.2,0.2273,0.69,0.0896,5,459,464
417,2012-02-21,1,1,2,0,2,1,1,0.287826,0.295113,0.594348,0.205717,163,3614,3777,9873,9,1,0.2,0.2273,0.75,0.1045,6,211,217
417,2012-02-21,1,1,2,0,2,1,1,0.287826,0.295113,0.594348,0.205717,163,3614,3777,9874,10,1,0.24,0.2273,0.7,0.194,8,77,85
417,2012-02-21,1,1,2,0,2,1,1,0.287826,0.295113,0.594348,0.205717,163,3614,3777,9875,11,2,0.26,0.2424,0.7,0.2836,5,81,86
417,2012-02-21,1,1,2,0,2,1,1,0.287826,0.295113,0.594348,0.205717,163,3614,3777,9876,12,2,0.3,0.2727,0.56,0.3881,16,147,163
417,2012-02-21,1,1,2,0,2,1,1,0.287826,0.295113,0.594348,0.205717,163,3614,3777,9877,13,1,0.34,0.303,0.49,0.4179,8,123,131
417,2012-02-21,1,1,2,0,2,1,1,0.287826,0.295113,0.594348,0.205717,163,3614,3777,9878,14,2,0.32,0.2879,0.53,0.3881,16,108,124
417,2012-02-21,1,1,2,0,2,1,1,0.287826,0.295113,0.594348,0.205717,163,3614,3777,9879,15,1,0.34,0.303,0.49,0.4179,23,137,160
417,2012-02-21,1,1,2,0,2,1,1,0.287826,0.295113,0.594348,0.205717,163,3614,3777,9880,16,1,0.36,0.3333,0.46,0.4179,14,240,254
417,2012-02-21,1,1,2,0,2,1,1,0.287826,0.295113,0.594348,0.205717,163,3614,3777,9881,17,1,0.38,0.3939,0.4,0.4478,21,411,432
417,2012-02-21,1,1,2,0,2,1,1,0.287826,0.295113,0.594348,0.205717,163,3614,3777,9882,18,1,0.38,0.3939,0.4,0.4478,11,414,425
417,2012-02-21,1,1,2,0,2,1,1,0.287826,0.295113,0.594348,0.205717,163,3614,3777,9883,19,1,0.36,0.3333,0.46,0.2985,5,299,304
417,2012-02-21,1,1,2,0,2,1,1,0.287826,0.295113,0.594348,0.205717,163,3614,3777,9884,20,1,0.34,0.3182,0.53,0.2537,4,223,227
417,2012-02-21,1,1,2,0,2,1,1,0.287826,0.295113,0.594348,0.205717,163,3614,3777,9885,21,1,0.34,0.3333,0.61,0.1642,7,147,154
417,2012-02-21,1,1,2,0,2,1,1,0.287826,0.295113,0.594348,0.205717,163,3614,3777,9886,22,2,0.34,0.3333,0.71,0.194,3,97,100
417,2012-02-21,1,1,2,0,2,1,1,0.287826,0.295113,0.594348,0.205717,163,3614,3777,9887,23,1,0.32,0.303,0.66,0.2239,1,46,47
418,2012-02-22,1,1,2,0,3,1,1,0.395833,0.392667,0.567917,0.234471,394,4379,4773,9888,0,1,0.32,0.303,0.66,0.2239,5,19,24
418,2012-02-22,1,1,2,0,3,1,1,0.395833,0.392667,0.567917,0.234471,394,4379,4773,9889,1,1,0.32,0.3333,0.7,0.1343,3,4,7
418,2012-02-22,1,1,2,0,3,1,1,0.395833,0.392667,0.567917,0.234471,394,4379,4773,9890,2,1,0.34,0.3182,0.66,0.2836,1,5,6
418,2012-02-22,1,1,2,0,3,1,1,0.395833,0.392667,0.567917,0.234471,394,4379,4773,9891,3,2,0.34,0.3182,0.71,0.2239,1,3,4
418,2012-02-22,1,1,2,0,3,1,1,0.395833,0.392667,0.567917,0.234471,394,4379,4773,9892,4,1,0.34,0.3333,0.71,0.1642,0,2,2
418,2012-02-22,1,1,2,0,3,1,1,0.395833,0.392667,0.567917,0.234471,394,4379,4773,9893,5,1,0.32,0.3333,0.7,0.1045,1,29,30
418,2012-02-22,1,1,2,0,3,1,1,0.395833,0.392667,0.567917,0.234471,394,4379,4773,9894,6,1,0.32,0.3182,0.76,0.1642,5,85,90
418,2012-02-22,1,1,2,0,3,1,1,0.395833,0.392667,0.567917,0.234471,394,4379,4773,9895,7,1,0.32,0.3333,0.76,0.0896,10,292,302
418,2012-02-22,1,1,2,0,3,1,1,0.395833,0.392667,0.567917,0.234471,394,4379,4773,9896,8,1,0.3,0.3182,0.75,0.0896,9,567,576
418,2012-02-22,1,1,2,0,3,1,1,0.395833,0.392667,0.567917,0.234471,394,4379,4773,9897,9,1,0.32,0.3333,0.7,0.0896,11,241,252
418,2012-02-22,1,1,2,0,3,1,1,0.395833,0.392667,0.567917,0.234471,394,4379,4773,9898,10,1,0.34,0.3485,0.71,0.0896,17,122,139
418,2012-02-22,1,1,2,0,3,1,1,0.395833,0.392667,0.567917,0.234471,394,4379,4773,9899,11,1,0.36,0.3485,0.66,0.1642,22,149,171
418,2012-02-22,1,1,2,0,3,1,1,0.395833,0.392667,0.567917,0.234471,394,4379,4773,9900,12,1,0.4,0.4091,0.62,0.2836,21,186,207
418,2012-02-22,1,1,2,0,3,1,1,0.395833,0.392667,0.567917,0.234471,394,4379,4773,9901,13,1,0.42,0.4242,0.54,0.2985,15,175,190
418,2012-02-22,1,1,2,0,3,1,1,0.395833,0.392667,0.567917,0.234471,394,4379,4773,9902,14,1,0.44,0.4394,0.54,0.3284,35,142,177
418,2012-02-22,1,1,2,0,3,1,1,0.395833,0.392667,0.567917,0.234471,394,4379,4773,9903,15,1,0.5,0.4848,0.31,0.4179,34,161,195
418,2012-02-22,1,1,2,0,3,1,1,0.395833,0.392667,0.567917,0.234471,394,4379,4773,9904,16,1,0.52,0.5,0.29,0.4627,30,268,298
418,2012-02-22,1,1,2,0,3,1,1,0.395833,0.392667,0.567917,0.234471,394,4379,4773,9905,17,1,0.52,0.5,0.32,0.3881,43,486,529
418,2012-02-22,1,1,2,0,3,1,1,0.395833,0.392667,0.567917,0.234471,394,4379,4773,9906,18,2,0.48,0.4697,0.41,0.3284,42,483,525
418,2012-02-22,1,1,2,0,3,1,1,0.395833,0.392667,0.567917,0.234471,394,4379,4773,9907,19,2,0.46,0.4545,0.44,0.2836,22,305,327
418,2012-02-22,1,1,2,0,3,1,1,0.395833,0.392667,0.567917,0.234471,394,4379,4773,9908,20,2,0.44,0.4394,0.47,0.194,25,249,274
418,2012-02-22,1,1,2,0,3,1,1,0.395833,0.392667,0.567917,0.234471,394,4379,4773,9909,21,2,0.48,0.4697,0.33,0.2836,19,220,239
418,2012-02-22,1,1,2,0,3,1,1,0.395833,0.392667,0.567917,0.234471,394,4379,4773,9910,22,2,0.44,0.4394,0.47,0.2537,18,129,147
418,2012-02-22,1,1,2,0,3,1,1,0.395833,0.392667,0.567917,0.234471,394,4379,4773,9911,23,2,0.46,0.4545,0.41,0.2836,5,57,62
419,2012-02-23,1,1,2,0,4,1,1,0.454167,0.444446,0.554583,0.190913,516,4546,5062,9912,0,2,0.44,0.4394,0.47,0.2537,12,30,42
419,2012-02-23,1,1,2,0,4,1,1,0.454167,0.444446,0.554583,0.190913,516,4546,5062,9913,1,2,0.44,0.4394,0.58,0.2836,3,12,15
419,2012-02-23,1,1,2,0,4,1,1,0.454167,0.444446,0.554583,0.190913,516,4546,5062,9914,2,2,0.44,0.4394,0.62,0.2239,5,4,9
419,2012-02-23,1,1,2,0,4,1,1,0.454167,0.444446,0.554583,0.190913,516,4546,5062,9915,3,3,0.44,0.4394,0.67,0.194,2,4,6
419,2012-02-23,1,1,2,0,4,1,1,0.454167,0.444446,0.554583,0.190913,516,4546,5062,9916,4,1,0.4,0.4091,0.76,0.2239,0,1,1
419,2012-02-23,1,1,2,0,4,1,1,0.454167,0.444446,0.554583,0.190913,516,4546,5062,9917,5,1,0.4,0.4091,0.76,0.2239,2,30,32
419,2012-02-23,1,1,2,0,4,1,1,0.454167,0.444446,0.554583,0.190913,516,4546,5062,9918,6,1,0.36,0.3485,0.87,0.194,3,88,91
419,2012-02-23,1,1,2,0,4,1,1,0.454167,0.444446,0.554583,0.190913,516,4546,5062,9919,7,1,0.36,0.3485,0.81,0.2239,9,317,326
419,2012-02-23,1,1,2,0,4,1,1,0.454167,0.444446,0.554583,0.190913,516,4546,5062,9920,8,1,0.34,0.3333,0.87,0.194,11,549,560
419,2012-02-23,1,1,2,0,4,1,1,0.454167,0.444446,0.554583,0.190913,516,4546,5062,9921,9,1,0.36,0.3333,0.81,0.2537,14,228,242
419,2012-02-23,1,1,2,0,4,1,1,0.454167,0.444446,0.554583,0.190913,516,4546,5062,9922,10,1,0.42,0.4242,0.67,0.194,41,107,148
419,2012-02-23,1,1,2,0,4,1,1,0.454167,0.444446,0.554583,0.190913,516,4546,5062,9923,11,1,0.48,0.4697,0.48,0.2836,54,128,182
419,2012-02-23,1,1,2,0,4,1,1,0.454167,0.444446,0.554583,0.190913,516,4546,5062,9924,12,1,0.5,0.4848,0.42,0.2537,25,199,224
419,2012-02-23,1,1,2,0,4,1,1,0.454167,0.444446,0.554583,0.190913,516,4546,5062,9925,13,1,0.52,0.5,0.39,0.194,30,188,218
419,2012-02-23,1,1,2,0,4,1,1,0.454167,0.444446,0.554583,0.190913,516,4546,5062,9926,14,1,0.54,0.5152,0.37,0.2537,36,156,192
419,2012-02-23,1,1,2,0,4,1,1,0.454167,0.444446,0.554583,0.190913,516,4546,5062,9927,15,1,0.54,0.5152,0.33,0.1343,46,171,217
419,2012-02-23,1,1,2,0,4,1,1,0.454167,0.444446,0.554583,0.190913,516,4546,5062,9928,16,1,0.56,0.5303,0.32,0.0,45,298,343
419,2012-02-23,1,1,2,0,4,1,1,0.454167,0.444446,0.554583,0.190913,516,4546,5062,9929,17,1,0.54,0.5152,0.32,0.1642,49,561,610
419,2012-02-23,1,1,2,0,4,1,1,0.454167,0.444446,0.554583,0.190913,516,4546,5062,9930,18,1,0.54,0.5152,0.37,0.1343,36,486,522
419,2012-02-23,1,1,2,0,4,1,1,0.454167,0.444446,0.554583,0.190913,516,4546,5062,9931,19,1,0.5,0.4848,0.39,0.0896,20,349,369
419,2012-02-23,1,1,2,0,4,1,1,0.454167,0.444446,0.554583,0.190913,516,4546,5062,9932,20,1,0.46,0.4545,0.44,0.1343,23,246,269
419,2012-02-23,1,1,2,0,4,1,1,0.454167,0.444446,0.554583,0.190913,516,4546,5062,9933,21,1,0.44,0.4394,0.51,0.2239,17,205,222
419,2012-02-23,1,1,2,0,4,1,1,0.454167,0.444446,0.554583,0.190913,516,4546,5062,9934,22,1,0.44,0.4394,0.54,0.2537,19,118,137
419,2012-02-23,1,1,2,0,4,1,1,0.454167,0.444446,0.554583,0.190913,516,4546,5062,9935,23,1,0.44,0.4394,0.54,0.0,14,71,85
420,2012-02-24,1,1,2,0,5,1,2,0.4075,0.410971,0.7375,0.237567,246,3241,3487,9936,0,2,0.44,0.4394,0.58,0.0896,12,34,46
420,2012-02-24,1,1,2,0,5,1,2,0.4075,0.410971,0.7375,0.237567,246,3241,3487,9937,1,1,0.44,0.4394,0.62,0.194,3,15,18
420,2012-02-24,1,1,2,0,5,1,2,0.4075,0.410971,0.7375,0.237567,246,3241,3487,9938,2,3,0.42,0.4242,0.77,0.2836,1,4,5
420,2012-02-24,1,1,2,0,5,1,2,0.4075,0.410971,0.7375,0.237567,246,3241,3487,9939,3,1,0.42,0.4242,0.82,0.1343,0,5,5
420,2012-02-24,1,1,2,0,5,1,2,0.4075,0.410971,0.7375,0.237567,246,3241,3487,9940,4,1,0.4,0.4091,0.87,0.1343,0,2,2
420,2012-02-24,1,1,2,0,5,1,2,0.4075,0.410971,0.7375,0.237567,246,3241,3487,9941,5,2,0.4,0.4091,0.87,0.194,1,25,26
420,2012-02-24,1,1,2,0,5,1,2,0.4075,0.410971,0.7375,0.237567,246,3241,3487,9942,6,2,0.4,0.4091,0.87,0.1642,2,80,82
420,2012-02-24,1,1,2,0,5,1,2,0.4075,0.410971,0.7375,0.237567,246,3241,3487,9943,7,2,0.4,0.4091,0.76,0.2239,7,265,272
420,2012-02-24,1,1,2,0,5,1,2,0.4075,0.410971,0.7375,0.237567,246,3241,3487,9944,8,2,0.38,0.3939,0.76,0.3284,17,452,469
420,2012-02-24,1,1,2,0,5,1,2,0.4075,0.410971,0.7375,0.237567,246,3241,3487,9945,9,3,0.36,0.3333,0.81,0.2537,15,229,244
420,2012-02-24,1,1,2,0,5,1,2,0.4075,0.410971,0.7375,0.237567,246,3241,3487,9946,10,3,0.36,0.3485,0.81,0.1642,22,119,141
420,2012-02-24,1,1,2,0,5,1,2,0.4075,0.410971,0.7375,0.237567,246,3241,3487,9947,11,2,0.36,0.3636,0.81,0.1045,27,136,163
420,2012-02-24,1,1,2,0,5,1,2,0.4075,0.410971,0.7375,0.237567,246,3241,3487,9948,12,2,0.4,0.4091,0.76,0.1343,27,201,228
420,2012-02-24,1,1,2,0,5,1,2,0.4075,0.410971,0.7375,0.237567,246,3241,3487,9949,13,2,0.42,0.4242,0.71,0.1045,30,153,183
420,2012-02-24,1,1,2,0,5,1,2,0.4075,0.410971,0.7375,0.237567,246,3241,3487,9950,14,2,0.46,0.4545,0.67,0.1045,5,26,31
420,2012-02-24,1,1,2,0,5,1,2,0.4075,0.410971,0.7375,0.237567,246,3241,3487,9951,15,3,0.4,0.4091,0.87,0.194,11,83,94
420,2012-02-24,1,1,2,0,5,1,2,0.4075,0.410971,0.7375,0.237567,246,3241,3487,9952,16,3,0.4,0.4091,0.87,0.194,12,166,178
420,2012-02-24,1,1,2,0,5,1,2,0.4075,0.410971,0.7375,0.237567,246,3241,3487,9953,17,3,0.42,0.4242,0.94,0.1045,14,242,256
420,2012-02-24,1,1,2,0,5,1,2,0.4075,0.410971,0.7375,0.237567,246,3241,3487,9954,18,2,0.42,0.4242,0.94,0.0,11,289,300
420,2012-02-24,1,1,2,0,5,1,2,0.4075,0.410971,0.7375,0.237567,246,3241,3487,9955,19,2,0.44,0.4394,0.88,0.1045,6,227,233
420,2012-02-24,1,1,2,0,5,1,2,0.4075,0.410971,0.7375,0.237567,246,3241,3487,9956,20,1,0.44,0.4394,0.62,0.4179,8,159,167
420,2012-02-24,1,1,2,0,5,1,2,0.4075,0.410971,0.7375,0.237567,246,3241,3487,9957,21,1,0.42,0.4242,0.35,0.806,1,151,152
420,2012-02-24,1,1,2,0,5,1,2,0.4075,0.410971,0.7375,0.237567,246,3241,3487,9958,22,1,0.4,0.4091,0.37,0.5821,4,102,106
420,2012-02-24,1,1,2,0,5,1,2,0.4075,0.410971,0.7375,0.237567,246,3241,3487,9959,23,1,0.38,0.3939,0.37,0.6866,10,76,86
421,2012-02-25,1,1,2,0,6,0,1,0.290833,0.255675,0.395833,0.421642,317,2415,2732,9960,0,1,0.36,0.3333,0.43,0.3881,5,56,61
421,2012-02-25,1,1,2,0,6,0,1,0.290833,0.255675,0.395833,0.421642,317,2415,2732,9961,1,1,0.34,0.303,0.42,0.3582,4,42,46
421,2012-02-25,1,1,2,0,6,0,1,0.290833,0.255675,0.395833,0.421642,317,2415,2732,9962,2,1,0.32,0.303,0.45,0.2537,1,37,38
421,2012-02-25,1,1,2,0,6,0,1,0.290833,0.255675,0.395833,0.421642,317,2415,2732,9963,3,1,0.3,0.2727,0.45,0.2985,0,7,7
421,2012-02-25,1,1,2,0,6,0,1,0.290833,0.255675,0.395833,0.421642,317,2415,2732,9964,4,1,0.3,0.2727,0.42,0.3284,0,2,2
421,2012-02-25,1,1,2,0,6,0,1,0.290833,0.255675,0.395833,0.421642,317,2415,2732,9965,5,2,0.3,0.2727,0.42,0.2985,0,3,3
421,2012-02-25,1,1,2,0,6,0,1,0.290833,0.255675,0.395833,0.421642,317,2415,2732,9966,6,2,0.3,0.2727,0.42,0.2985,1,12,13
421,2012-02-25,1,1,2,0,6,0,1,0.290833,0.255675,0.395833,0.421642,317,2415,2732,9967,7,1,0.28,0.2424,0.45,0.4478,3,20,23
421,2012-02-25,1,1,2,0,6,0,1,0.290833,0.255675,0.395833,0.421642,317,2415,2732,9968,8,1,0.26,0.2273,0.48,0.2985,3,90,93
421,2012-02-25,1,1,2,0,6,0,1,0.290833,0.255675,0.395833,0.421642,317,2415,2732,9969,9,3,0.22,0.197,0.75,0.3284,15,107,122
421,2012-02-25,1,1,2,0,6,0,1,0.290833,0.255675,0.395833,0.421642,317,2415,2732,9970,10,1,0.26,0.2273,0.6,0.3582,24,159,183
421,2012-02-25,1,1,2,0,6,0,1,0.290833,0.255675,0.395833,0.421642,317,2415,2732,9971,11,1,0.3,0.2576,0.39,0.6119,23,187,210
421,2012-02-25,1,1,2,0,6,0,1,0.290833,0.255675,0.395833,0.421642,317,2415,2732,9972,12,1,0.32,0.2727,0.29,0.6567,41,217,258
421,2012-02-25,1,1,2,0,6,0,1,0.290833,0.255675,0.395833,0.421642,317,2415,2732,9973,13,1,0.32,0.2879,0.31,0.4925,48,178,226
421,2012-02-25,1,1,2,0,6,0,1,0.290833,0.255675,0.395833,0.421642,317,2415,2732,9974,14,1,0.32,0.2727,0.29,0.5522,35,181,216
421,2012-02-25,1,1,2,0,6,0,1,0.290833,0.255675,0.395833,0.421642,317,2415,2732,9975,15,1,0.32,0.2879,0.29,0.4179,21,211,232
421,2012-02-25,1,1,2,0,6,0,1,0.290833,0.255675,0.395833,0.421642,317,2415,2732,9976,16,1,0.32,0.2727,0.26,0.5821,32,163,195
421,2012-02-25,1,1,2,0,6,0,1,0.290833,0.255675,0.395833,0.421642,317,2415,2732,9977,17,1,0.3,0.2727,0.33,0.3582,16,143,159
421,2012-02-25,1,1,2,0,6,0,1,0.290833,0.255675,0.395833,0.421642,317,2415,2732,9978,18,1,0.3,0.2576,0.28,0.5821,7,126,133
421,2012-02-25,1,1,2,0,6,0,1,0.290833,0.255675,0.395833,0.421642,317,2415,2732,9979,19,1,0.26,0.2121,0.33,0.4478,12,137,149
421,2012-02-25,1,1,2,0,6,0,1,0.290833,0.255675,0.395833,0.421642,317,2415,2732,9980,20,1,0.26,0.2121,0.3,0.5522,10,95,105
421,2012-02-25,1,1,2,0,6,0,1,0.290833,0.255675,0.395833,0.421642,317,2415,2732,9981,21,1,0.24,0.2121,0.35,0.3284,5,80,85
421,2012-02-25,1,1,2,0,6,0,1,0.290833,0.255675,0.395833,0.421642,317,2415,2732,9982,22,1,0.24,0.197,0.38,0.4627,4,78,82
421,2012-02-25,1,1,2,0,6,0,1,0.290833,0.255675,0.395833,0.421642,317,2415,2732,9983,23,1,0.24,0.197,0.41,0.4179,7,84,91
422,2012-02-26,1,1,2,0,0,0,1,0.279167,0.268308,0.41,0.205229,515,2874,3389,9984,0,1,0.24,0.2121,0.41,0.3582,7,63,70
422,2012-02-26,1,1,2,0,0,0,1,0.279167,0.268308,0.41,0.205229,515,2874,3389,9985,1,1,0.24,0.2121,0.44,0.3284,5,50,55
422,2012-02-26,1,1,2,0,0,0,1,0.279167,0.268308,0.41,0.205229,515,2874,3389,9986,2,1,0.24,0.2121,0.44,0.3284,5,37,42
422,2012-02-26,1,1,2,0,0,0,1,0.279167,0.268308,0.41,0.205229,515,2874,3389,9987,3,1,0.24,0.2273,0.41,0.194,0,21,21
422,2012-02-26,1,1,2,0,0,0,1,0.279167,0.268308,0.41,0.205229,515,2874,3389,9988,4,1,0.24,0.2273,0.41,0.194,1,5,6
422,2012-02-26,1,1,2,0,0,0,1,0.279167,0.268308,0.41,0.205229,515,2874,3389,9989,5,1,0.22,0.2121,0.44,0.2239,0,5,5
422,2012-02-26,1,1,2,0,0,0,1,0.279167,0.268308,0.41,0.205229,515,2874,3389,9990,6,1,0.22,0.197,0.44,0.3284,0,2,2
422,2012-02-26,1,1,2,0,0,0,1,0.279167,0.268308,0.41,0.205229,515,2874,3389,9991,7,1,0.2,0.1818,0.51,0.2985,2,20,22
422,2012-02-26,1,1,2,0,0,0,1,0.279167,0.268308,0.41,0.205229,515,2874,3389,9992,8,1,0.2,0.197,0.51,0.2537,2,57,59
422,2012-02-26,1,1,2,0,0,0,1,0.279167,0.268308,0.41,0.205229,515,2874,3389,9993,9,1,0.22,0.2121,0.47,0.2239,11,76,87
422,2012-02-26,1,1,2,0,0,0,1,0.279167,0.268308,0.41,0.205229,515,2874,3389,9994,10,1,0.26,0.2576,0.41,0.1642,27,161,188
422,2012-02-26,1,1,2,0,0,0,1,0.279167,0.268308,0.41,0.205229,515,2874,3389,9995,11,1,0.28,0.2576,0.41,0.2836,43,184,227
422,2012-02-26,1,1,2,0,0,0,1,0.279167,0.268308,0.41,0.205229,515,2874,3389,9996,12,1,0.3,0.303,0.39,0.1343,49,256,305
422,2012-02-26,1,1,2,0,0,0,1,0.279167,0.268308,0.41,0.205229,515,2874,3389,9997,13,1,0.32,0.3333,0.36,0.0,58,267,325
422,2012-02-26,1,1,2,0,0,0,1,0.279167,0.268308,0.41,0.205229,515,2874,3389,9998,14,1,0.34,0.3485,0.31,0.0,68,263,331
422,2012-02-26,1,1,2,0,0,0,1,0.279167,0.268308,0.41,0.205229,515,2874,3389,9999,15,1,0.36,0.3485,0.29,0.0,72,281,353
422,2012-02-26,1,1,2,0,0,0,1,0.279167,0.268308,0.41,0.205229,515,2874,3389,10000,16,1,0.36,0.3333,0.32,0.2537,64,275,339
422,2012-02-26,1,1,2,0,0,0,1,0.279167,0.268308,0.41,0.205229,515,2874,3389,10001,17,1,0.36,0.3485,0.32,0.2239,46,241,287
